[ 2012-03-25T00:00:20+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001259s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001378s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.010602s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.010705s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.064019s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.064127s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.005734s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.005880s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004629s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.006622s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.023152s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.011054s ]
[ 2012-03-25T17:58:02+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.011174s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.002079s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.002227s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001556s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001660s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run CheckRoute Behavior [ RunTime:0.001268s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001413s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000868s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000972s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_template ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002427s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002799s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run ParseTemplate Behavior [ RunTime:0.034941s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035050s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run ContentReplace Behavior [ RunTime:0.001696s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run TokenBuild Behavior [ RunTime:0.001713s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001262s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001986s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006956s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_end ] --START--
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.005027s ]
[ 2012-03-25T17:58:11+08:00 ] /www/read/author/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005134s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | INFO: Run CheckRoute Behavior [ RunTime:0.001279s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001419s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000889s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000999s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.011766s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/Author/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'author' ) AND ( `userPass` = 'author' ) AND ( `state` = 1 ) AND ( `userType` = 1 ) LIMIT 1   [ RunTime:0.005737s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.001266s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001406s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000873s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000976s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_template ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run LocationTemplate Behavior [ RunTime:0.001570s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_template ] --END-- [ RunTime:0.001683s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run ParseTemplate Behavior [ RunTime:0.029898s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030005s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run ContentReplace Behavior [ RunTime:0.000668s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run TokenBuild Behavior [ RunTime:0.000689s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000484s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run ShowRuntime Behavior [ RunTime:0.000754s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002858s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_end ] --START--
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Run ShowPageTrace Behavior [ RunTime:0.003567s ]
[ 2012-03-25T17:58:17+08:00 ] /www/read/author | INFO: Tag[ view_end ] --END-- [ RunTime:0.003667s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001373s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001525s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000965s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001073s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.017479s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004644s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002099s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002208s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.023456s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023585s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000672s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000677s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000493s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000730s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002823s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004896s ]
[ 2012-03-25T17:58:20+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.005135s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001320s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.001467s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000856s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000959s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004717s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.007079s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.001667s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.001766s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run ParseTemplate Behavior [ RunTime:0.024714s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024871s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run ContentReplace Behavior [ RunTime:0.000804s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run TokenBuild Behavior [ RunTime:0.000827s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000658s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run ShowRuntime Behavior [ RunTime:0.000768s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003358s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --START--
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Run ShowPageTrace Behavior [ RunTime:0.003603s ]
[ 2012-03-25T17:58:26+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --END-- [ RunTime:0.003714s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000894s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001059s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004944s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.019496s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002019s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002124s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.029291s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029399s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.000927s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.000797s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000479s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000744s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003204s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004063s ]
[ 2012-03-25T17:59:16+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004204s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001565s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001724s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004029s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.003858s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002469s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002572s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.034158s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034268s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001488s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.001619s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001296s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001505s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006371s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004705s ]
[ 2012-03-25T18:02:58+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004909s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001716s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001889s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005552s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.003457s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002665s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002778s ]
[ 2012-03-25T18:16:06+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.045808s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.045934s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.002814s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.003104s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001638s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001744s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009749s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004851s ]
[ 2012-03-25T18:16:07+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005064s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001515s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001670s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004619s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.003529s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000788s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000879s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.022401s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022510s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.000729s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.000700s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000478s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000737s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002905s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003531s ]
[ 2012-03-25T18:16:49+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003636s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001590s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001747s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005028s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.003811s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002371s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002482s ]
[ 2012-03-25T18:16:50+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
