[ 2012-03-31T10:41:07+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002971s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_parse ] --START--
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ParseTemplate Behavior [ RunTime:0.025964s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026086s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_filter ] --START--
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ContentReplace Behavior [ RunTime:0.000712s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run TokenBuild Behavior [ RunTime:0.002279s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000808s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ShowRuntime Behavior [ RunTime:0.001113s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005207s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_end ] --START--
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002359s ]
[ 2012-03-31T16:25:17+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002454s ]
[ 2012-03-31T16:25:21+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:25:21+08:00 ] /www/read/ebook/read/40/7 | INFO: Run CheckRoute Behavior [ RunTime:0.001651s ]
[ 2012-03-31T16:25:21+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001801s ]
[ 2012-03-31T16:25:21+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ app_begin ] --START--
[ 2012-03-31T16:25:21+08:00 ] /www/read/ebook/read/40/7 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000961s ]
[ 2012-03-31T16:25:21+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001072s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.003399s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '40' ) AND ( `contentNum` = '7' )  [ RunTime:0.002371s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004656s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '40' ) LIMIT 1   [ RunTime:0.001541s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '40' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000866s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003193s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | SQL: UPDATE `booklib` SET `contentId`='7',`lastTime`='2012-03-31' WHERE ( `userId` = '22' ) AND ( `bookId` = '40' ) [ RunTime:0.001010s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_template ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run LocationTemplate Behavior [ RunTime:0.001604s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001701s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_parse ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run ParseTemplate Behavior [ RunTime:0.018119s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018235s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_filter ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run ContentReplace Behavior [ RunTime:0.000920s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run TokenBuild Behavior [ RunTime:0.002570s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001260s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run ShowRuntime Behavior [ RunTime:0.003753s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009035s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_end ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000836s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/7 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000922s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run CheckRoute Behavior [ RunTime:0.001398s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001547s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ app_begin ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000899s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001001s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.003411s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '40' ) AND ( `contentNum` = '8' )  [ RunTime:0.001225s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003299s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '40' ) LIMIT 1   [ RunTime:0.001098s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '40' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000946s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003294s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | SQL: UPDATE `booklib` SET `contentId`='8',`lastTime`='2012-03-31' WHERE ( `userId` = '22' ) AND ( `bookId` = '40' ) [ RunTime:0.002020s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_template ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run LocationTemplate Behavior [ RunTime:0.000838s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000941s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_parse ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run ParseTemplate Behavior [ RunTime:0.017533s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017642s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_filter ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run ContentReplace Behavior [ RunTime:0.000802s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run TokenBuild Behavior [ RunTime:0.000810s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000587s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run ShowRuntime Behavior [ RunTime:0.000975s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003449s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_end ] --START--
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000906s ]
[ 2012-03-31T16:25:22+08:00 ] /www/read/ebook/read/40/8 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run CheckRoute Behavior [ RunTime:0.001360s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.001515s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ app_begin ] --START--
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000902s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001010s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.005054s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | SQL: INSERT INTO `bookcontents` (`booksId`,`contentName`,`contentNum`,`contents`) VALUES ('40','五年西雅图','9','<p><b>反垄断案</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n它开始训练所有的高级员工，不可以说捆绑，只能说整合创新、用户价值等词。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 盖茨流泪</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这时，他已经哽咽地说不下去了。鲍尔默走上台，拥抱着盖茨。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 流产的.NET</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在别的公司，员工的智商是相加的关系，但当我们整天陷在改组麻烦里的时候，我们员工的智商其实是相减的关系……</p>\r\n<p>&nbsp;</p>\r\n<p><b> 我的MSN时代</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我很快收拾好自己的心情，准备去MSN部门去报到了。然后接下来的一幕，简直象好莱坞电影一样具有戏剧性，令人哭笑不得。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 亲历Windows&nbsp;Vista的研发</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n但是作为Windows&nbsp;Vista的亲历者，我体验了其过程中的无比的艰辛。大到一点点成果的突破，小到一个团队的组成建立。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 灾难——Windows&nbsp;Vista全部重写！</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我非常理解这些员工的感受，因为我和他们在这两年半经历了一样的彻夜不眠和全力以赴。这样的决定对我和他们来说，同样是无法想象的打击。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 帮助中国</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n你们不能只考虑印度，我们一定要三年内在中国做到一亿美元的外包业务，因此，总部可能会有一些调整，希望你们能够理解。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 陪盖茨在中国救火</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n直到盖茨再次踏上专机的那一刻，我悬在半空的心才轻轻放回了原地。这中间的险情就好像一部大片一样，尽管观众看到的结局是完美无缺的平静，但整个过程却是一波三折，只有亲身经历才知玄机重重，每一步都如同在刀刃上的舞蹈。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 作别微软</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我如同一大庞大机器上的零件，在中规中距，没有任何发挥空间地运行着。这是一个随时随地的可以替换的光鲜零件。那种价值的缺失感，以及精神上的落寞占据了我的内心。</p>') [ RunTime:0.001021s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003433s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | SQL: UPDATE `books` SET `maxContentId`='9' WHERE ( `id` = '40' ) [ RunTime:0.001122s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_template ] --START--
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000777s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000866s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_parse ] --START--
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run ParseTemplate Behavior [ RunTime:0.012116s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012224s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_filter ] --START--
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run ContentReplace Behavior [ RunTime:0.003340s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run TokenBuild Behavior [ RunTime:0.000755s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000526s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000834s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005728s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_end ] --START--
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001538s ]
[ 2012-03-31T16:26:58+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001647s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run CheckRoute Behavior [ RunTime:0.001402s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001551s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ app_begin ] --START--
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001023s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001133s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003865s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | SQL: SELECT * FROM `books` WHERE ( `id` = '40' )  [ RunTime:0.002225s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.005045s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '40' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.001164s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_template ] --START--
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run LocationTemplate Behavior [ RunTime:0.000798s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000894s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_parse ] --START--
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ParseTemplate Behavior [ RunTime:0.015164s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015268s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_filter ] --START--
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ContentReplace Behavior [ RunTime:0.000716s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run TokenBuild Behavior [ RunTime:0.000771s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000746s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ShowRuntime Behavior [ RunTime:0.000831s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003329s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_end ] --START--
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002189s ]
[ 2012-03-31T16:26:59+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002279s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Run CheckRoute Behavior [ RunTime:0.002305s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.002458s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ app_begin ] --START--
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003658s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003827s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.005664s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | SQL: INSERT INTO `bookcontents` (`booksId`,`contentName`,`contentNum`,`contents`) VALUES ('40','最艰难的60天','10','<p><b>“能得到李开复是最好的”</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我没有等，而是主动在网上搜索了Google总裁艾瑞克的电子邮箱地址，发出了我希望加盟Google的意愿。我表明了我愿意去中国工作，我知道，这是一次“追随我心”的行动。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 高尔夫球场上的面试</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这真是开天辟地、史无前例的面试经历。有了这样的创始人，怪不得许多在Google工作的人都像脱胎换骨了一样，年轻了许多呢。</p>\r\n<p>&nbsp;</p>\r\n<p><b> “开复，我们被起诉了！”</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n就在他办公室门外，几个身穿西服、表情严肃的人已经站在他的门外等候，我一眼望去就知道他们是谁。他们是律师，按照微软的计划，他们早就在那里“恭候”我了。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 每本商业杂志的封面都是我</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这个消息无疑像炸弹一样，引爆了全球的互联网界。世界上最受瞩目的两家高科技公司打起来了，他们为了一个管理人员的去留竟然打上法庭,这样具备一切流行元素的新闻事件马上成为各个媒体争相报道的对象！</p>\r\n<p>&nbsp;</p>\r\n<p><b> 人生中最艰难的60天</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“人生在世，我们要用勇气改变可以改变的事情,用胸怀接受不能改变的事情,并用智慧分辨二者的不同”。内心的声音开始告诉我，“不能这样，我要振作起来！”</p>\r\n<p>&nbsp;</p>\r\n<p><b> 不再熟悉的朋友</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n此时此刻，昔日的“战友”变成了今日的“对决”，不管对方是否是存心“伤害”，我都悲从中来，百感交集。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 出庭前的“魔鬼训练”</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在真正的法庭上，没有章法，律师不仅仅不按照顺序提问，而且随时都会给你设下一个陷阱。我们都知道你没有犯错，难道你自己想掉到文字游戏的陷阱当中吗？</p>\r\n<p>&nbsp;</p>\r\n<p><b> 庭审——“拳击手套该拿下来了！”</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我和律师们一起来到了华盛顿的州立法庭，这也是我人生中第一次走进美国的法庭。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 宣判——“我们赢了第一回合！”</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在这两个月里，我度过了我人生中最煎熬的两个月，但是今天，回顾过去的两个月，我的内心却非常温暖，并心存感恩。那是因为，我的身边还有天才的你们。让我感动的不仅仅是你们出色努力的工作，而是你们正义和善良的心。</p>\r\n<p>&nbsp;</p>\r\n<p><b> 与历史和解</b></p>\r\n<p>&nbsp;</p>\r\n<p>\r\n今天，在很多人眼睛里，对于当时的诉讼“盛况”早就失忆了，&nbsp;时间一直在向前奔跑，世界在日新月异分秒必争的向前迈进。但是对于当事人的我来说，这个事件停留在生命里，成为了一个深刻的符号。这个事件，让我在漩涡中感同身受了世界的冷暖。有最刻骨的伤害，同时也有最温暖的关怀！</p>') [ RunTime:0.001234s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004905s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | SQL: UPDATE `books` SET `maxContentId`='10' WHERE ( `id` = '40' ) [ RunTime:0.001163s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_template ] --START--
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Run LocationTemplate Behavior [ RunTime:0.002233s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.002335s ]
[ 2012-03-31T16:28:09+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ view_parse ] --START--
