[ 2012-03-26T17:08:58+08:00 ] /www/read/ebook/ | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]: Entity: line 2: parser error : Couldn't find end of Start Tag tag line 1 TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:       &lt;else / /&gt;&lt;/tpl&gt; TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:       ^ TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]: Entity: line 2: parser error : error parsing attribute name TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:       &lt;else / /&gt;&lt;/tpl&gt; TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:             ^ TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]: Entity: line 2: parser error : attributes construct error TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:       &lt;else / /&gt;&lt;/tpl&gt; TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:             ^ TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]: Entity: line 2: parser error : Couldn't find end of Start Tag else line 2 TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:       &lt;else / /&gt;&lt;/tpl&gt; TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] simplexml_load_string() [<a href='function.simplexml-load-string'>function.simplexml-load-string</a>]:             ^ TagLib.class.php 第 115 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-26T22:32:38+08:00 ] /www/read/ebook/read/33/2 | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run CheckRoute Behavior [ RunTime:0.006513s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.006873s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.008247s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.008489s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.010012s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '2' )  [ RunTime:0.009039s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.014296s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.013693s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.001285s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.006056s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.006225s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.040606s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040747s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ContentReplace Behavior [ RunTime:0.002939s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run TokenBuild Behavior [ RunTime:0.003022s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002470s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.002999s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011807s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002955s ]
[ 2012-03-26T22:33:29+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003075s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.002527s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002667s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002115s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002306s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004887s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.003947s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004212s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.005697s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000559s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.002764s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002859s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.028843s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028949s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.002235s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.002052s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001818s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.001766s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008165s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001797s ]
[ 2012-03-26T22:33:39+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001892s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run CheckRoute Behavior [ RunTime:0.002530s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002669s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002108s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002208s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004692s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '2' )  [ RunTime:0.003946s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004526s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.003202s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000541s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.002996s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003093s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.028631s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028736s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ContentReplace Behavior [ RunTime:0.002351s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run TokenBuild Behavior [ RunTime:0.002219s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001804s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.001795s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008452s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001792s ]
[ 2012-03-26T22:33:42+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001879s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run CheckRoute Behavior [ RunTime:0.003537s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003726s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003311s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003451s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.006276s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '2' )  [ RunTime:0.004627s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.006505s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.004834s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000648s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.003413s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003542s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.037929s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038079s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ContentReplace Behavior [ RunTime:0.002773s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run TokenBuild Behavior [ RunTime:0.002797s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002521s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.002450s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010906s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003591s ]
[ 2012-03-26T22:34:20+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003712s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.002708s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002847s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002103s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002209s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004350s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.003443s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004307s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.004134s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000525s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.002625s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002730s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.024104s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024210s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.002010s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.002039s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002991s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.001783s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009096s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001804s ]
[ 2012-03-26T22:34:26+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001890s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.003551s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003741s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003212s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003351s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.006023s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.005599s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005545s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.004108s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000699s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.004331s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.004470s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.035613s ]
[ 2012-03-26T22:34:55+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035758s ]
